725858,0.439760212,1,1,1,1,1,1,1,1,1,1,0
725889,4.421791057,1,1,1,1,1,1,1,1,1,1,0
725919,4.392675695,1,1,1,1,1,1,1,1,1,1,0
725950,3.363219244,1,1,1,1,1,1,1,1,1,1,0
725981,-2.720496959,1,1,1,1,1,1,1,1,1,1,0
726011,-24.84039747,0,0,0,0,0,1,0,1,1,1,0
726042,-9.051597294,0,0,0,0,0,0,0,0,0,0,0
726072,6.658690738,0,0,0,0,0,1,0,1,0,0,0
726103,3.702820111,0,0,0,0,0,0,1,1,0,1,0
726134,4.152388197,0,0,0,0,0,0,1,1,1,1,0
726163,-3.603836287,0,0,0,0,0,0,1,1,1,1,0
726194,0.572233713,0,0,0,0,0,0,1,1,1,1,0
726224,0.306716248,1,0,0,0,0,0,1,1,1,1,0
726255,4.13712708,1,1,1,0,0,0,1,1,1,1,0
726285,-0.98368615,1,1,1,1,1,0,1,1,1,1,0
726316,-3.862011624,0,0,1,1,1,0,1,1,1,1,0
726347,3.59848109,1,1,1,1,1,0,1,1,1,1,0
726377,2.052058529,1,1,1,1,1,1,1,1,1,1,0
726408,-2.056534821,1,1,1,1,1,1,1,1,1,1,0
726438,1.193714516,1,1,1,1,1,1,1,1,1,1,0
726469,6.31061839,1,1,1,1,1,1,1,1,1,1,0
726500,-3.221763104,1,1,1,1,1,1,1,1,1,1,0
726528,1.569344371,1,1,1,1,1,1,1,1,1,1,0
726559,4.309143803,1,1,1,1,1,1,1,1,1,1,0
726589,3.302044546,1,1,1,1,1,1,1,1,1,1,0
726620,-1.262724044,1,1,1,1,1,1,1,1,1,1,0
726650,7.945761172,1,1,1,1,1,1,1,1,1,1,0
726681,1.311329923,1,1,1,1,1,1,1,1,1,1,0
726712,-1.057379531,1,1,1,1,1,1,1,1,1,1,0
726742,-3.035430632,1,1,1,1,1,1,0,1,1,1,0
726773,1.392563985,1,1,1,1,1,1,1,1,0,1,0
726803,1.601625511,1,1,1,1,1,1,1,1,1,1,0
726834,-7.639700094,0,1,1,1,1,1,0,1,1,1,0
726865,0.694578006,0,0,0,0,1,1,1,1,1,1,0
726893,1.981139424,0,1,0,0,1,1,1,1,1,1,0
726924,-3.137097722,0,0,0,0,0,1,1,1,1,1,0
726954,8.65069319,1,1,1,1,1,1,1,1,1,1,0
726985,-1.320619924,1,1,1,1,1,1,1,1,1,1,0
727015,-1.088495641,1,1,1,1,1,1,0,0,0,0,0
727046,-10.15212106,0,0,0,0,0,0,0,0,0,0,1
727077,-5.638724588,0,0,0,0,0,0,0,0,0,0,1
727107,-0.971808576,0,0,0,0,0,0,0,0,0,0,1
727138,5.660528713,0,0,0,0,0,0,0,0,0,0,1
727168,2.173642693,0,0,0,0,0,0,0,0,0,0,1
727199,3.841689034,1,1,1,1,1,1,1,1,1,0,1
727230,6.395025061,1,1,1,1,1,1,1,1,1,1,1
727258,1.912438097,1,1,1,1,1,1,1,1,1,1,1
727289,-0.264747989,1,1,1,1,1,1,1,1,1,1,0
727319,3.733677587,1,1,1,1,1,1,1,1,1,1,0
727350,-5.095751042,1,1,1,1,1,1,1,1,1,1,0
727380,4.084517996,1,1,1,1,1,1,1,1,1,1,0
727411,1.896499347,1,1,1,1,1,1,1,1,1,1,0
727442,-2.143659654,1,1,1,1,1,1,1,1,1,1,0
727472,0.90276794,1,1,1,1,1,1,1,1,1,1,0
727503,-4.51946474,0,1,1,1,1,1,1,1,1,1,0
727533,10.42442324,1,1,1,1,1,1,1,1,1,1,0
727564,-2.190434019,1,1,1,1,1,1,0,1,1,1,0
727595,0.962128553,1,1,1,1,1,1,1,1,1,1,0
727624,-2.285692808,1,1,1,1,1,1,0,0,1,1,0
727655,2.485125287,1,1,1,1,1,1,1,1,1,1,0
727685,0.17181493,1,1,1,1,1,1,1,1,1,1,0
727716,-1.816452902,1,1,1,1,1,1,1,1,1,1,0
727746,3.706342206,1,1,1,1,1,1,1,1,1,1,0
727777,-2.350188389,1,1,1,1,1,1,1,1,1,1,0
727808,0.867124666,1,1,1,1,1,1,1,1,1,1,0
727838,0.23624714,1,1,1,1,1,1,1,1,1,1,0
727869,3.085503223,1,1,1,1,1,1,1,1,1,1,0
727899,1.068634079,1,1,1,1,1,1,1,1,1,1,0
727930,0.457587463,1,1,1,1,1,1,1,1,1,1,0
727961,1.093846006,1,1,1,1,1,1,1,1,1,1,0
727989,1.854167422,1,1,1,1,1,1,1,1,1,1,0
728020,-2.727991287,1,1,1,1,1,1,1,1,1,1,0
728050,2.353134036,1,1,1,1,1,1,1,1,1,1,0
728081,0.099637783,1,1,1,1,1,1,1,1,1,1,0
728111,-0.71586466,1,1,1,1,1,1,1,1,1,1,0
728142,3.421733503,1,1,1,1,1,1,1,1,1,1,0
728173,-1.012439465,1,1,1,1,1,1,1,1,1,1,0
728203,1.723357876,1,1,1,1,1,1,1,1,1,1,0
728234,-1.12061772,1,1,1,1,1,1,0,1,1,1,0
728264,0.998374233,1,1,1,1,1,1,1,1,1,1,0
728295,3.033564492,1,1,1,1,1,1,1,1,1,1,0
728326,-3.001693307,1,1,1,1,1,1,1,1,1,1,0
728354,-4.713316252,0,0,0,0,0,0,0,0,0,0,0
728385,0.982313597,0,0,0,0,1,1,1,1,0,0,0
728415,1.311546274,0,0,0,0,0,1,1,1,1,1,0
728446,-2.851779761,0,0,0,0,0,0,0,1,1,1,0
728476,2.87462259,0,0,0,0,0,1,1,1,1,1,0
728507,3.690746672,1,1,1,1,1,1,1,1,1,1,0
728538,-2.795760079,1,1,1,1,0,1,1,1,1,1,0
728568,1.852437586,1,1,1,1,0,1,1,1,1,1,0
728599,-4.103779439,0,0,1,1,0,0,1,1,1,1,0
728629,1.044563144,0,0,0,0,1,0,1,1,1,1,0
728660,2.101193521,1,1,1,1,1,0,1,1,1,1,0
728691,3.373108156,1,1,1,1,1,1,1,1,1,1,0
728719,2.411518094,1,1,1,1,1,1,1,1,1,1,0
728750,2.420761518,1,1,1,1,1,1,1,1,1,1,0
728780,3.433975864,1,1,1,1,1,1,1,1,1,1,0
728811,1.915401012,1,1,1,1,1,1,1,1,1,1,0
728841,2.831119966,1,1,1,1,1,1,1,1,1,1,0
728872,-0.101759046,1,1,1,1,1,1,1,1,1,1,0
728903,3.674992194,1,1,1,1,1,1,1,1,1,1,0
728933,-0.783828561,1,1,1,1,1,1,1,1,1,1,0
728964,3.869691855,1,1,1,1,1,1,1,1,1,1,0
728994,1.303244828,1,1,1,1,1,1,1,1,1,1,0
729025,2.999293221,1,1,1,1,1,1,1,1,1,1,0
729056,0.587845561,1,1,1,1,1,1,1,1,1,1,0
729085,0.552243397,1,1,1,1,1,1,1,1,1,1,0
729116,1.089482382,1,1,1,1,1,1,1,1,1,1,0
729146,2.082679736,1,1,1,1,1,1,1,1,1,1,0
729177,-0.005510434,1,1,1,1,1,1,1,1,1,1,0
729207,-4.969146559,0,1,1,1,1,1,1,1,1,1,0
729238,1.740855547,1,1,0,1,1,1,1,1,1,1,0
729269,5.032182561,1,1,1,1,1,1,1,1,1,1,0
729299,2.221252606,1,1,1,1,1,1,1,1,1,1,0
729330,6.952352345,1,1,1,1,1,1,1,1,1,1,0
729360,-2.419685573,1,1,1,1,1,1,1,1,1,1,0
729391,5.680385702,1,1,1,1,1,1,1,1,1,1,0
729422,0.353920153,1,1,1,1,1,1,1,1,1,1,0
729450,-4.671166252,1,1,1,1,1,1,1,1,1,1,0
729481,5.425317931,1,1,1,1,1,1,1,1,1,1,0
729511,5.529895215,1,1,1,1,1,1,1,1,1,1,0
729542,3.895864053,1,1,1,1,1,1,1,1,1,1,0
729572,7.32203187,1,1,1,1,1,1,1,1,1,1,0
729603,-6.073810902,1,1,1,1,1,1,1,1,1,1,0
729634,4.82100989,1,1,1,1,1,1,1,1,1,1,0
729664,-3.726490261,1,1,1,1,1,1,1,1,1,1,0
729695,4.114708836,1,1,1,1,1,1,1,1,1,1,0
729725,1.272746342,1,1,1,1,1,1,1,1,1,1,0
729756,0.763186058,1,1,1,1,1,1,1,1,1,1,0
729787,6.529381241,1,1,1,1,1,1,1,1,1,1,0
729815,4.582904017,1,1,1,1,1,1,1,1,1,1,0
729846,0.702900486,1,1,1,1,1,1,1,1,1,1,0
729876,-2.194856567,1,1,1,1,1,1,1,1,1,1,0
729907,3.599496063,1,1,1,1,1,1,1,1,1,1,0
729937,-1.430185543,1,1,1,1,1,1,1,1,1,1,0
729968,-15.85868762,0,0,0,1,1,1,0,1,1,1,0
729999,5.718563565,0,0,0,0,1,1,1,1,0,1,0
730029,7.322950732,1,1,0,1,1,1,1,1,1,1,0
730060,5.701471103,1,1,1,1,1,1,1,1,1,1,0
730090,5.429210628,1,1,1,1,1,1,1,1,1,1,0
730121,3.825774517,1,1,1,1,1,1,1,1,1,1,0
730152,-3.606618745,1,1,1,1,1,1,1,1,1,1,0
730180,3.454532833,1,1,1,1,1,1,1,1,1,1,0
730211,3.317766714,1,1,1,1,1,1,1,1,1,1,0
730241,-2.700307928,1,1,1,1,1,1,1,1,1,1,0
730272,4.925829866,1,1,1,1,1,1,1,1,1,1,0
730302,-3.448713732,1,1,1,1,1,1,1,1,1,1,0
730333,-0.878598303,1,1,1,1,1,1,0,0,0,1,0
730364,-3.240637155,0,1,0,1,1,1,0,0,0,0,0
730394,5.83666354,1,1,1,1,1,1,0,0,0,0,0
730425,1.656636427,1,1,1,1,1,1,1,1,0,1,0
730455,5.648287225,1,1,1,1,1,1,1,1,1,1,0
730486,-5.520261501,1,1,1,1,1,1,1,1,1,1,0
730517,-2.203674089,1,1,1,1,1,1,0,0,0,0,0
730546,8.932399261,1,1,1,1,1,1,1,1,0,0,0
730577,-3.682502495,1,1,1,1,1,1,0,0,0,0,0
730607,-2.726207376,1,1,1,1,1,1,0,0,0,0,0
730638,2.106777727,1,1,1,1,1,1,0,0,0,0,0
730668,-1.760802139,1,1,1,1,1,1,0,0,0,0,0
730699,5.575871503,1,1,1,1,1,1,0,0,0,0,0
730730,-5.855577363,0,1,1,1,0,1,0,0,0,0,0
730760,-0.911605209,0,0,0,0,1,1,0,0,0,0,0
730791,-8.65795181,0,0,0,0,0,0,0,0,0,0,0
730821,0.057520948,0,0,0,0,0,0,0,0,0,0,0
730852,2.706516293,0,0,0,0,0,0,1,1,0,0,0
730883,-9.963986465,0,0,0,0,0,0,0,0,1,0,0
730911,-6.988416939,0,0,0,0,0,0,0,0,0,0,0
730942,7.126855517,0,0,0,0,0,0,0,0,0,0,1
730972,0.362669824,0,0,0,0,0,0,1,1,1,1,1
731003,-2.782339529,0,0,0,0,0,0,1,0,1,1,1
731033,-1.226478705,0,0,0,0,0,0,0,0,0,0,1
731064,-6.845708265,0,0,0,0,0,0,0,0,0,0,1
731095,-8.657016455,0,0,0,0,0,0,0,0,0,0,1
731125,1.715592331,0,0,0,0,0,0,0,0,0,0,1
731156,7.403887984,0,0,0,0,0,0,0,0,0,0,1
731186,0.74531648,0,0,0,0,0,0,1,1,1,1,0
731217,-1.583492135,0,0,0,0,0,0,0,0,1,1,0
731248,-2.104731122,0,0,0,0,0,0,0,0,0,0,0
731276,3.544273984,1,0,1,0,0,0,1,0,0,0,0
731307,-6.443141997,0,0,1,0,0,0,0,0,0,0,0
731337,-0.926288621,0,0,0,0,0,0,0,0,0,0,0
731368,-7.546291198,0,0,0,0,0,0,0,0,0,0,0
731398,-7.82826697,0,0,0,0,0,0,0,0,0,0,0
731429,0.563716696,0,0,0,0,0,0,0,0,0,0,0
731460,-11.67206601,0,0,0,0,0,0,0,0,0,0,0
731490,8.353413677,0,0,0,0,0,0,0,0,0,0,0
731521,5.602720729,0,0,0,0,0,0,1,0,0,0,0
731551,-6.166022192,0,0,0,0,0,0,0,0,1,0,0
731582,-2.792978324,0,0,0,0,0,0,0,0,0,0,0
731613,-1.633794019,0,0,0,0,0,0,0,0,0,0,0
731641,0.928070986,0,0,0,0,0,0,0,0,0,0,0
731672,7.858504307,1,1,1,0,1,0,1,1,1,0,0
731702,5.094034774,1,1,1,1,1,0,1,1,1,1,0
731733,1.18433007,1,1,1,1,1,0,1,1,1,1,0
731763,1.700674533,1,1,1,1,1,1,1,1,1,1,0
731794,1.865773229,1,1,1,1,1,1,1,1,1,1,0
731825,-1.1586411,1,1,1,1,1,1,1,1,1,1,0
731855,5.32884051,1,1,1,1,1,1,1,1,1,1,0
731886,0.84500253,1,1,1,1,1,1,1,1,1,1,0
731916,4.970926713,1,1,1,1,1,1,1,1,1,1,0
731947,1.814857805,1,1,1,1,1,1,1,1,1,1,0
731978,1.356719753,1,1,1,1,1,1,1,1,1,1,0
732007,-1.587006371,1,1,1,1,1,1,1,1,1,1,0
732038,-1.648973373,1,1,1,1,1,1,1,1,1,1,0
732068,1.275393382,1,1,1,1,1,1,1,1,1,1,0
732099,1.845090153,1,1,1,1,1,1,1,1,1,1,0
732129,-3.456698855,0,1,1,1,1,1,1,1,1,1,0
732160,0.269205213,0,1,0,1,1,1,1,1,1,1,0
732191,0.952634135,0,1,0,1,1,1,1,1,1,1,0
732221,1.34879556,1,1,1,1,0,1,1,1,1,1,0
732252,3.829247659,1,1,1,1,1,1,1,1,1,1,0
732282,3.145397571,1,1,1,1,1,1,1,1,1,1,0
732313,-2.593571767,1,1,1,1,1,1,1,1,1,1,0
732344,1.899161769,1,1,1,1,1,1,1,1,1,1,0
732372,-1.950476889,1,1,1,1,1,1,1,1,1,1,0
732403,-2.138811952,0,1,1,1,1,1,0,0,0,1,0
732433,2.917886576,1,1,1,1,1,1,0,1,0,1,0
732464,-0.064834288,1,1,1,1,1,1,0,0,0,0,0
732494,3.421093796,1,1,1,1,1,1,0,1,0,0,0
732525,-1.188094114,1,1,1,1,1,1,0,0,0,0,0
732556,0.517207008,1,1,1,1,1,1,1,1,0,0,0
732586,-1.864306651,1,1,1,1,1,1,0,0,0,0,0
732617,3.448726874,1,1,1,1,1,1,1,1,0,0,0
732647,-0.328811915,1,1,1,1,1,1,0,0,1,0,0
732678,2.284644146,1,1,1,1,1,1,1,1,1,0,0
732709,-0.110504134,1,1,1,1,1,1,1,1,1,1,0
732737,0.914151986,1,1,1,1,1,1,1,1,1,1,0
732768,0.824052153,1,1,1,1,1,1,1,1,1,1,0
732798,-3.255372252,1,1,1,1,1,1,1,1,1,1,0
732829,-0.233987596,1,1,1,1,1,1,1,1,1,1,0
732859,0.157181827,1,1,0,1,1,1,1,1,1,1,0
732890,1.974648475,1,1,1,1,1,1,1,1,1,1,0
732921,2.201747843,1,1,1,1,1,1,1,1,1,1,0
732951,2.800984276,1,1,1,1,1,1,1,1,1,1,0
732982,1.412642126,1,1,1,1,1,1,1,1,1,1,0
733012,0.956586577,1,1,1,1,1,1,1,1,1,1,0
733043,1.116834285,1,1,1,1,1,1,1,1,1,1,0
733074,-2.3617853,1,1,1,1,1,1,1,1,1,1,0
733102,0.665218175,1,1,1,1,1,1,1,1,1,1,0
733133,3.894265236,1,1,1,1,1,1,1,1,1,1,0
733163,2.982846423,1,1,1,1,1,1,1,1,1,1,0
733194,-2.069358047,1,1,1,1,1,1,1,1,1,1,0
733224,-3.552829644,1,1,1,1,1,1,0,1,1,1,0
733255,1.097259765,1,1,1,1,1,1,1,1,1,1,0
733286,3.328924002,1,1,1,1,1,1,1,1,1,1,0
733316,1.397461294,1,1,1,1,1,1,1,1,1,1,0
733347,-4.550734521,0,1,1,1,1,1,1,1,1,1,0
733377,-0.885607326,0,0,0,0,1,1,0,0,0,1,0
733408,-6.561347941,0,0,0,0,0,0,0,0,0,0,1
733439,-3.421220995,0,0,0,0,0,0,0,0,0,0,1
733468,-0.517090108,0,0,0,0,0,0,0,0,0,0,1
733499,4.643414756,0,0,0,0,0,0,0,0,0,0,1
733529,1.182798223,0,0,0,0,0,0,0,0,0,0,1
733560,-8.78910719,0,0,0,0,0,0,0,0,0,0,1
733590,-0.888161952,0,0,0,0,0,0,0,0,0,0,1
733621,1.34868649,0,0,0,0,0,0,0,0,0,0,1
733652,-9.07740336,0,0,0,0,0,0,0,0,0,0,1
733682,-18.36400515,0,0,0,0,0,0,0,0,0,0,1
733713,-7.691236283,0,0,0,0,0,0,0,0,0,0,1
733743,1.176530934,0,0,0,0,0,0,0,0,0,0,1
733774,-8.62530472,0,0,0,0,0,0,0,0,0,0,1
733805,-10.94590155,0,0,0,0,0,0,0,0,0,0,1
733833,8.375472603,0,0,0,0,0,0,0,0,0,0,1
733864,8.987593487,0,0,0,0,0,0,1,0,0,0,1
733894,5.306615202,1,0,0,0,0,0,1,1,1,1,1
733925,0.232295101,1,0,1,0,0,0,1,1,1,1,1
733955,7.168869623,1,1,1,1,1,0,1,1,1,1,0
733986,3.401082931,1,1,1,1,1,0,1,1,1,1,0
734017,3.574079842,1,1,1,1,1,0,1,1,1,1,0
734047,-1.852774787,1,1,1,1,1,1,1,1,1,1,0
734078,5.845299994,1,1,1,1,1,1,1,1,1,1,0
734108,1.876340528,1,1,1,1,1,1,1,1,1,1,0
734139,-3.644738477,1,1,1,1,1,1,1,1,1,1,0
734170,2.992231022,1,1,1,1,1,1,1,1,1,1,0
734198,5.913339218,1,1,1,1,1,1,1,1,1,1,0
734229,1.572571892,1,1,1,1,1,1,1,1,1,1,0
734259,-8.363559284,0,1,1,1,1,1,1,1,1,1,0
734290,-5.514404623,0,0,0,0,0,1,0,1,1,1,0
734320,6.798006,0,1,0,0,1,1,1,1,0,1,0
734351,-4.66318165,0,0,0,0,0,1,0,0,0,1,0
734382,8.639568622,1,1,0,0,1,1,1,1,0,1,0
734412,3.786997004,1,1,1,1,1,1,1,1,1,1,0
734443,-0.015932877,1,1,1,1,1,1,0,1,1,1,0
734473,6.478492036,1,1,1,1,1,1,1,1,1,1,0
734504,2.29639224,1,1,1,1,1,1,1,1,1,1,0
734535,3.186580182,1,1,1,1,1,1,1,1,1,1,0
734563,0.05164773,1,1,1,1,1,1,1,1,1,1,0
734594,2.893260661,1,1,1,1,1,1,1,1,1,1,0
734624,-1.142747749,1,1,1,1,1,1,1,1,1,1,0
734655,-1.671672993,1,1,1,1,1,1,0,0,0,1,0
734685,-2.006054529,0,1,1,1,1,1,0,0,0,0,0
734716,-5.58864812,0,0,0,0,1,1,0,0,0,0,0
734747,-7.284330609,0,0,0,0,0,0,0,0,0,0,0
734777,10.34711143,0,0,0,0,0,1,0,0,0,0,0
734808,-0.274739157,0,0,0,0,0,1,0,0,0,0,0
734838,0.937450983,0,0,0,0,0,0,0,0,0,0,0
